8190           8191ZY13600           VN518190VN91000000017.000                    20180816MB1B                9I4    Stor. Location VN51 not supported (check your entry)
8190           8190VAS1350           CLA08190CL21000000060.000                    20180818MB1B                9I3    Deficit of SL Unrestricted-use 60 PC : VAS1350 8190 CLA0
8190           8190VAS1350           CLA08190CL21000000060.000                    20180818MB1B                9I3    Deficit of SL Unrestricted-use 60 PC : VAS1350 8190 CLA0
8190           8190ZJ32850           SX518190SX91000000001.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 1 PC : ZJ32850 8190 SX51
8190           8190ZZ32330           SX518190SX91000000010.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 10 PC : ZZ32330 8190 SX51
8190           8190ZT45800           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 6 PC : ZT45800 8190 FL21
8190           8190ZU02600           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZU02600 8190 FL21
8190           8190ZT45520           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 4 PC : ZT45520 8190 FL21
8190           8190ZT45860           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 4 PC : ZT45860 8190 FL21
8190           8190ZU03210           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 17 PC : ZU03210 8190 FL21
8190           8190ZT44730           FL218190FL51000000020.000                    20180820MB1B                9I3    Deficit of SL Unrestricted-use 2 PC : ZT44730 8190 FL21
