8190           8190ZY85200           SX518190SX91000000011.000                    20190322MB1B                9I4    Deficit of SL Unrestricted-use 4 PC : ZY85200 8190 SX91
8190           8190ZT45720           FL218190FL51000000020.000                    20190320MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190321MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190321MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190321MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZA1499C           SX218190SX51000000001.000                    20190322MB1B                9I3    Deficit of SL Unrestricted-use 1 PC : ZA1499C 8190 SX21
8190           8190ZT45720           FL218190FL51000000020.000                    20190320MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190322MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190322MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190322MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190VAZ0150           SX518190SX91000000010.000                    20190320MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : VAZ0150 8190 SX51
8190           8190ZT45720           FL218190FL51000000020.000                    20190321MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
8190           8190ZT45720           FL218190FL51000000020.000                    20190321MB1B                9I3    Deficit of SL Unrestricted-use 5 PC : ZT45720 8190 FL21
