8190           8190ZY13600           VN518190VN91000000047.000                    20180213MB1B                9I4    
8190           8190ZQ91760           SX518190SX91000000003.000                    20180213MB1B                9I4    
8190           8190ZQ91580           SX518190SX91000000003.000                    20180213MB1B                9I4    
8190           8190ZQ91800           SX518190SX91000000004.000                    20180213MB1B                9I4    
8190           8190ZQ92750           SX518190SX91000000003.000                    20180213MB1B                9I4    
8190           8190ZQ93580           SX518190SX91000000004.000                    20180213MB1B                9I4    
8190           8190ZG1270A           SX518190SX91000000001.000                    20180213MB1B                9I4    
8190           8190W93547A           SX518190SX91000000002.000                    20180213MB1B                9I4    
8190           8190WK0456A           SX518190SX91000000001.000                    20180213MB1B                9I4    
8190           8190WK0603B           SX518190SX91000000003.000                    20180213MB1B                9I4    
8190           8190W61993A           SX518190SX91000000001.000                    20180213MB1B                9I4    
8190           8190WK0460A           SX518190SX91000000001.000                    20180213MB1B                9I4    
8190           8190WF9812B           SX518190SX91000000016.000                    20180213MB1B                9I4    
8190           8190W93548A           SX518190SX91000000002.000                    20180213MB1B                9I4    
8190           8190WF9813B           SX518190SX91000000026.000                    20180213MB1B                9I4    
8190           8190WK0458A           SX518190SX91000000003.000                    20180213MB1B                9I4    
8190           8190WK0455A           SX518190SX91000000002.000                    20180213MB1B                9I4    
8190           8190WF9814B           SX518190SX91000000004.000                    20180213MB1B                9I4    
8190           8190WK0619B           SX518190SX91000000002.000                    20180213MB1B                9I4    
8190           8190ZU02340           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02340           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02340           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02340           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU11650           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU11650           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU11650           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU11650           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190WK0619B           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZU02230           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02230           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02230           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZA89870           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZQ94770           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU02940           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZQ91260           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83790           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91520           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91540           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93300           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06020           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06070           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06070           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06150           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06150           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91480           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91480           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83790           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZR10740           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZR10740           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93490           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ92750           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ92750           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZG1270A           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91240           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91240           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91300           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91670           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91710           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91710           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91740           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91740           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91000           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91000           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91020           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91670           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91640           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91300           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91040           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91040           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91760           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91180           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91840           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZS06230           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91640           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91560           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZU02230           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94400           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95180           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94400           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94400           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94310           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94310           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83790           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZA89870           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43760           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZQ93610           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83810           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88890           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93230           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZC7783E           SX218190SX51000000001.000                    20180213MB1B                9I3    
8190           8190ZY85380           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32890           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190WZ91100           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZY84910           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32770           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZY85230           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZY84810           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32830           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32860           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZY86470           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32230           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZY85860           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32200           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32310           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32580           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZZ32270           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZY85380           SX218190SX51000000010.000                    20180213MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190WZ91100           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZA89860           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZQ94420           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94420           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95050           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95050           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95050           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95010           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94770           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94770           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94520           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94420           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZA89860           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZQ90390           CL218190CL51000000020.000                    20180213MB1B                9I3    
8190           8190ZQ90390           CL218190CL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT43800           FL218190FL51000000005.000                    20180213MB1B                9I3    
8190           8190ZQ94400           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZT43800           FL218190FL51000000005.000                    20180213MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94950           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZR10720           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190WK0458C           SX518190SX91000000020.000                    20180213MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ86770           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83810           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ83810           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93360           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93230           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ93360           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ89230           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94890           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94470           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94470           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94470           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94890           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94970           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95080           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ95080           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZR10680           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ94730           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180213MB1B                9I3    
8190           8190ZQ91560           SX518190SX91000000015.000                    20180213MB1B                9I3    
8190           8190ZF36890           SXA28190SX21000000020.000                    20180213MB1B                9I3    
8190           8190ZC7633A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZC7633A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT45640           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZC7633A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZC7633A           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT44880           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT44810           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT44660           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT45720           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZA52440           SX518190SX91000000001.000                    20180213MB1B                9I3    
8190           8190ZT45520           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45450           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45450           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZU24290           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZU24290           FL518190FL91000000005.000                    20180213MB1B                9I3    
8190           8190ZF37420           SXA28190SX21000000020.000                    20180213MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180213MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180213MB1B                9I3    
8190           8190ZF37200           SXA28190SX21000000020.000                    20180213MB1B                9I3    
8190           8190ZU06270           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZU06380           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44270           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZU03090           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT91380           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT91470           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT91380           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44180           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44730           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45070           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45070           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45640           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45720           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44880           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45860           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44180           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT43910           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44730           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT43910           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44270           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45980           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45450           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44810           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT44660           FL218190FL51000000020.000                    20180213MB1B                9I3    
8190           8190ZT45920           FL218190FL51000000020.000                    20180213MB1B                9I3    
